t_epoch,t_rel_s,can_id_hex,dlc,data_hex
1784616160.340717,0.110645,0x05,8,157FB17FE80B151E
1784616160.340971,0.110899,0x06,8,167FC97FC8141420
1784616160.343172,0.113100,0x01,8,047BFF7FED8007FF
1784616160.343522,0.113450,0x02,8,03D7CB810383182D
1784616160.343574,0.113502,0x01,8,207FE68007F96872
1784616160.343846,0.113774,0x03,8,028FFF81098318DD
1784616160.343894,0.113822,0x02,8,2080F08338186A76
1784616160.344174,0.114102,0x04,8,800D7FD0F5666776
1784616160.344218,0.114146,0x03,8,2080BE82A8C16B75
1784616160.344423,0.114351,0x04,8,1480107FF76F1D1C
1784616160.344467,0.114395,0x05,8,7FC78020511997FF
1784616160.344770,0.114698,0x05,8,157FB180180A151E
1784616160.344818,0.114746,0x06,8,7FD78010CCCCC7FF
1784616160.345082,0.115010,0x06,8,167FC98008161420
1784616160.347245,0.117173,0x01,8,047BFF7FED8007FF
1784616160.347570,0.117498,0x02,8,03D7CB810883182D
1784616160.347616,0.117544,0x01,8,207FE67FF7FD6872
1784616160.347845,0.117773,0x03,8,028FFF810D8318DD
1784616160.347891,0.117819,0x02,8,2080F582E82E6A76
1784616160.348171,0.118099,0x04,8,800D7FD0F5666776
1784616160.348221,0.118149,0x03,8,2080C28318CB6B75
1784616160.348470,0.118398,0x04,8,1480107FF76D1D1C
1784616160.348520,0.118448,0x05,8,7FC88020511997FF
1784616160.348772,0.118700,0x05,8,157FB180280B151E
1784616160.348818,0.118746,0x06,8,7FD78010CCCCC7FF
1784616160.349079,0.119007,0x06,8,167FC98028151420
1784616160.351270,0.121198,0x01,8,047BFF7FED8007FF
1784616160.351595,0.121523,0x02,8,03D7CB810C83282D
1784616160.351648,0.121576,0x01,8,207FE67FF7FF6872
1784616160.351845,0.121773,0x03,8,028FFF81128318DD
1784616160.351895,0.121823,0x02,8,2080FA83881C6A76
1784616160.352145,0.122073,0x04,8,800D7FD0F5666776
1784616160.352220,0.122148,0x03,8,2080C68378DB6B75
1784616160.352467,0.122395,0x05,8,7FC88020511997FF
1784616160.352520,0.122448,0x04,8,1480107FF76B1D1C
1784616160.352745,0.122673,0x05,8,157FB280080D151E
1784616160.352799,0.122727,0x06,8,7FD78010CCCCC7FF
1784616160.353079,0.123007,0x06,8,167FC97FF8151420
1784616160.355369,0.125297,0x01,8,047BFF7FED8007FF
1784616160.355671,0.125599,0x02,8,03D7CB811183282D
1784616160.355722,0.125650,0x01,8,207FE67FF8106872
1784616160.355993,0.125921,0x03,8,028FFF81178318DD
1784616160.356046,0.125974,0x02,8,2080FF82E82B6A76
1784616160.356369,0.126297,0x04,8,800D7FD0F5666776
1784616160.356421,0.126349,0x03,8,2080CB82B8D36B75
1784616160.356565,0.126493,0x04,8,1480107FF76D1D1C
1784616160.356619,0.126547,0x05,8,7FC88020511997FF
1784616160.356897,0.126825,0x05,8,157FB280080F151E
1784616160.356943,0.126871,0x06,8,7FD88010CCCCC7FF
1784616160.357220,0.127148,0x06,8,167FCA8008171420
1784616160.359394,0.129322,0x01,8,047BFF7FED8007FF
1784616160.359712,0.129640,0x02,8,03D7CB811683282D
1784616160.359773,0.129701,0x01,8,207FE68008016872
1784616160.360047,0.129975,0x03,8,028FFF811B8328DD
1784616160.360088,0.130016,0x02,8,20810483383B6A76
1784616160.360368,0.130296,0x04,8,800C7FD0F5666776
1784616160.360421,0.130349,0x03,8,2080D08338C76B75
1784616160.360620,0.130548,0x04,8,1480107FF76C1D1C
1784616160.360671,0.130599,0x05,8,7FC98020511997FF
1784616160.360970,0.130898,0x06,8,7FD88010CCCCC7FF
1784616160.361018,0.130946,0x05,8,157FB27FF80E151E
1784616160.361220,0.131148,0x06,8,167FCA8028181420
1784616160.363454,0.133382,0x01,8,047BFF7FEE8007FF
1784616160.363720,0.133648,0x02,8,03D7CB811A83282D
1784616160.363796,0.133724,0x01,8,207FE68007FD6872
1784616160.364050,0.133978,0x03,8,028FFF81208328DC
1784616160.364089,0.134017,0x02,8,2081088308376A76
1784616160.364368,0.134296,0x04,8,800C7FD0F5666776
1784616160.364425,0.134353,0x03,8,2080D48298D16B75
1784616160.364674,0.134602,0x04,8,1480107FF76D1D1C
1784616160.364713,0.134641,0x05,8,7FC98020511997FF
1784616160.364970,0.134898,0x05,8,157FB280380D151E
1784616160.365021,0.134949,0x06,8,7FD88010CCCCC7FF
1784616160.365269,0.135197,0x06,8,167FCA8038181420
1784616160.367471,0.137399,0x01,8,047BFF7FEE8007FF
1784616160.367801,0.137729,0x02,8,03D7CB811F83382D
1784616160.367846,0.137774,0x01,8,207FE67FE8036872
1784616160.368095,0.138023,0x03,8,028FFF81258328DC
1784616160.368146,0.138074,0x02,8,20810D8318296A76
1784616160.368395,0.138323,0x04,8,800C7FD0F5666776
1784616160.368444,0.138372,0x03,8,2080D98358CA6B75
